MsgID.GLOBAL_POSITION,1524780807.0867209,-122.3974516,37.7924799,0.0940000
MsgID.LOCAL_VELOCITY,1524780807.0867209,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0869770,-0.0549676,0.1474753,-0.0943167
MsgID.LOCAL_VELOCITY,1524780807.0869770,-0.0000162,0.0000136,0.0000132
MsgID.GLOBAL_POSITION,1524780807.0872040,-122.3974496,37.7924799,0.1110000
MsgID.LOCAL_VELOCITY,1524780807.0872040,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0873821,-0.0577656,0.3290729,-0.1120132
MsgID.LOCAL_VELOCITY,1524780807.0873821,-0.0000232,0.0000098,0.0000159
MsgID.GLOBAL_POSITION,1524780807.0876350,-122.3974484,37.7924797,0.1190000
MsgID.LOCAL_VELOCITY,1524780807.0876350,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0879970,-0.0849826,0.4315231,-0.1192882
MsgID.LOCAL_VELOCITY,1524780807.0879970,0.0000239,0.0000024,0.0000136
MsgID.GLOBAL_POSITION,1524780807.0882440,-122.3974500,37.7924801,0.1170000
MsgID.LOCAL_VELOCITY,1524780807.0882440,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0884471,-0.0271130,0.2849177,-0.1178717
MsgID.LOCAL_VELOCITY,1524780807.0884471,-0.0000063,-0.0000165,0.0000092
MsgID.STATE,1524780807.0889370,True,True
MsgID.GLOBAL_HOME,1524780807.0892642,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.0894101,-122.3974516,37.7924815,0.1110000
MsgID.LOCAL_VELOCITY,1524780807.0894101,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0895870,0.1179972,0.1453117,-0.1110018
MsgID.LOCAL_VELOCITY,1524780807.0895870,-0.0000005,-0.0000006,0.0000174
MsgID.GLOBAL_POSITION,1524780807.0898080,-122.3974508,37.7924808,0.1000000
MsgID.LOCAL_VELOCITY,1524780807.0898080,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0904830,0.0389027,0.2197977,-0.1004538
MsgID.LOCAL_VELOCITY,1524780807.0904830,-0.0000131,-0.0000139,0.0000115
MsgID.GLOBAL_POSITION,1524780807.0909591,-122.3974501,37.7924804,0.0910000
MsgID.LOCAL_VELOCITY,1524780807.0909591,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0916181,-0.0066779,0.2764003,-0.0919451
MsgID.LOCAL_VELOCITY,1524780807.0916181,0.0000015,-0.0000124,0.0000056
MsgID.GLOBAL_POSITION,1524780807.0920260,-122.3974484,37.7924799,0.0850000
MsgID.LOCAL_VELOCITY,1524780807.0920260,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0924411,-0.0548011,0.4352094,-0.0854295
MsgID.LOCAL_VELOCITY,1524780807.0924411,0.0000060,0.0000048,0.0000121
MsgID.STATE,1524780807.0933161,True,True
MsgID.GLOBAL_HOME,1524780807.0937641,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.0940650,-122.3974480,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0940650,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0943320,-0.0577892,0.4700607,-0.0829929
MsgID.LOCAL_VELOCITY,1524780807.0943320,0.0000126,0.0000235,0.0000086
MsgID.GLOBAL_POSITION,1524780807.0946791,-122.3974496,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0946791,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0948999,-0.0575109,0.3276322,-0.0825013
MsgID.LOCAL_VELOCITY,1524780807.0948999,0.0000162,-0.0000377,0.0000124
MsgID.GLOBAL_POSITION,1524780807.0951691,-122.3974499,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0951691,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0955122,-0.0577653,0.2960559,-0.0824995
MsgID.LOCAL_VELOCITY,1524780807.0955122,0.0000178,0.0000082,0.0000160
MsgID.GLOBAL_POSITION,1524780807.0960629,-122.3974500,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0960629,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0962439,-0.0577653,0.2917983,-0.0824995
MsgID.LOCAL_VELOCITY,1524780807.0962439,0.0000357,-0.0000198,0.0000159
MsgID.STATE,1524780807.0966232,True,True
MsgID.GLOBAL_HOME,1524780807.0968521,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.0969930,-122.3974503,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0969930,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0971720,-0.0577653,0.2610548,-0.0824995
MsgID.LOCAL_VELOCITY,1524780807.0971720,0.0000015,-0.0000237,0.0000114
MsgID.GLOBAL_POSITION,1524780807.0973570,-122.3974487,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.0973570,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0975108,-0.0577270,0.4140372,-0.0824942
MsgID.LOCAL_VELOCITY,1524780807.0975108,0.0000094,-0.0000080,0.0000171
MsgID.GLOBAL_POSITION,1524780807.0976970,-122.3974488,37.7924802,0.0810000
MsgID.LOCAL_VELOCITY,1524780807.0976970,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0978639,-0.0219615,0.3991008,-0.0817890
MsgID.LOCAL_VELOCITY,1524780807.0978639,-0.0000053,-0.0000073,0.0000183
MsgID.GLOBAL_POSITION,1524780807.0980380,-122.3974501,37.7924809,0.0770000
MsgID.LOCAL_VELOCITY,1524780807.0980380,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.0982809,0.0563744,0.2796673,-0.0772897
MsgID.LOCAL_VELOCITY,1524780807.0982809,0.0000253,0.0000111,0.0000129
MsgID.STATE,1524780807.0985861,True,True
MsgID.GLOBAL_HOME,1524780807.0995970,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1015720,-122.3974492,37.7924807,0.0650000
MsgID.LOCAL_VELOCITY,1524780807.1015720,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1024699,0.0334959,0.3577422,-0.0654330
MsgID.LOCAL_VELOCITY,1524780807.1024699,0.0000045,-0.0000261,0.0000088
MsgID.GLOBAL_POSITION,1524780807.1036520,-122.3974488,37.7924800,0.0450000
MsgID.LOCAL_VELOCITY,1524780807.1036520,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1043401,-0.0408842,0.3968204,-0.0450770
MsgID.LOCAL_VELOCITY,1524780807.1043401,-0.0000217,-0.0000089,0.0000048
MsgID.GLOBAL_POSITION,1524780807.1047418,-122.3974500,37.7924812,0.0180000
MsgID.LOCAL_VELOCITY,1524780807.1047418,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1052151,0.0843307,0.2932438,-0.0185093
MsgID.LOCAL_VELOCITY,1524780807.1052151,-0.0000029,-0.0000006,0.0000007
MsgID.GLOBAL_POSITION,1524780807.1055801,-122.3974485,37.7924805,-0.0120000
MsgID.LOCAL_VELOCITY,1524780807.1055801,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1059179,0.0029086,0.4187311,0.0135185
MsgID.LOCAL_VELOCITY,1524780807.1059179,-0.0000082,0.0000110,0.0000057
MsgID.STATE,1524780807.1075158,True,True
MsgID.GLOBAL_HOME,1524780807.1082208,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1092191,-122.3974508,37.7924799,-0.0390000
MsgID.LOCAL_VELOCITY,1524780807.1092191,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1095700,-0.0577607,0.2152159,0.0392261
MsgID.LOCAL_VELOCITY,1524780807.1095700,-0.0000072,0.0000060,0.0000079
MsgID.GLOBAL_POSITION,1524780807.1098051,-122.3974517,37.7924799,-0.0590000
MsgID.LOCAL_VELOCITY,1524780807.1098051,0.0000000,0.0000000,-0.0200000
MsgID.LOCAL_POSITION,1524780807.1102860,-0.0590570,0.1364284,0.0597984
MsgID.LOCAL_VELOCITY,1524780807.1102860,0.0002829,-0.0003826,-0.0235934
MsgID.GLOBAL_POSITION,1524780807.1107709,-122.3974515,37.7924792,-0.0620000
MsgID.LOCAL_VELOCITY,1524780807.1107709,0.0000000,0.0000000,-0.0400000
MsgID.LOCAL_POSITION,1524780807.1111019,-0.1299751,0.1584622,0.0621899
MsgID.LOCAL_VELOCITY,1524780807.1111019,0.0039289,-0.0091256,-0.0471566
MsgID.GLOBAL_POSITION,1524780807.1115201,-122.3974497,37.7924782,-0.0510000
MsgID.LOCAL_VELOCITY,1524780807.1115201,0.0100000,-0.0200000,0.0100000
MsgID.LOCAL_POSITION,1524780807.1117539,-0.2417188,0.3167309,0.0518039
MsgID.LOCAL_VELOCITY,1524780807.1117539,0.0137135,-0.0240225,0.0133158
MsgID.STATE,1524780807.1121569,True,True
MsgID.GLOBAL_HOME,1524780807.1124091,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1125979,-122.3974503,37.7924790,-0.0410000
MsgID.LOCAL_VELOCITY,1524780807.1125979,0.0200000,-0.0300000,0.0700000
MsgID.LOCAL_POSITION,1524780807.1129100,-0.1569117,0.2602910,0.0412987
MsgID.LOCAL_VELOCITY,1524780807.1129100,0.0267153,-0.0372167,0.0778138
MsgID.GLOBAL_POSITION,1524780807.1132970,-122.3974513,37.7924799,-0.0240000
MsgID.LOCAL_VELOCITY,1524780807.1132970,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1137469,-0.0572559,0.1706856,0.0230743
MsgID.LOCAL_VELOCITY,1524780807.1137469,-0.0000258,0.0000101,-0.0000138
MsgID.GLOBAL_POSITION,1524780807.1141078,-122.3974502,37.7924798,0.0080000
MsgID.LOCAL_VELOCITY,1524780807.1141078,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1144090,-0.0688288,0.2692329,-0.0082480
MsgID.LOCAL_VELOCITY,1524780807.1144090,-0.0000219,-0.0000076,0.0000327
MsgID.GLOBAL_POSITION,1524780807.1147032,-122.3974484,37.7924813,0.0430000
MsgID.LOCAL_VELOCITY,1524780807.1147032,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1149530,0.1009088,0.4273704,-0.0453377
MsgID.LOCAL_VELOCITY,1524780807.1149530,0.0000062,-0.0000011,-0.0000128
MsgID.STATE,1524780807.1153338,True,True
MsgID.GLOBAL_HOME,1524780807.1158011,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1160080,-122.3974510,37.7924814,0.0740000
MsgID.LOCAL_VELOCITY,1524780807.1160080,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1162250,0.1085163,0.1984025,-0.0742870
MsgID.LOCAL_VELOCITY,1524780807.1162250,-0.0000003,0.0000072,-0.0000034
MsgID.GLOBAL_POSITION,1524780807.1164789,-122.3974503,37.7924792,0.0970000
MsgID.LOCAL_VELOCITY,1524780807.1164789,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1167231,-0.1385577,0.2747318,-0.0977440
MsgID.LOCAL_VELOCITY,1524780807.1167231,0.0000427,-0.0000229,0.0000001
MsgID.GLOBAL_POSITION,1524780807.1171310,-122.3974484,37.7924795,0.1070000
MsgID.LOCAL_VELOCITY,1524780807.1171310,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1174409,-0.1064996,0.4293169,-0.1073820
MsgID.LOCAL_VELOCITY,1524780807.1174409,-0.0000128,-0.0000045,-0.0000062
MsgID.GLOBAL_POSITION,1524780807.1178188,-122.3974483,37.7924812,0.1040000
MsgID.LOCAL_VELOCITY,1524780807.1178188,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1181829,0.0907367,0.4382142,-0.1041200
MsgID.LOCAL_VELOCITY,1524780807.1181829,0.0000080,0.0000119,0.0000430
MsgID.STATE,1524780807.1190290,True,True
MsgID.GLOBAL_HOME,1524780807.1192992,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1194811,-122.3974498,37.7924806,0.0890000
MsgID.LOCAL_VELOCITY,1524780807.1194811,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1196978,0.0213019,0.3056241,-0.0893701
MsgID.LOCAL_VELOCITY,1524780807.1196978,-0.0000006,-0.0000005,-0.0000074
MsgID.GLOBAL_POSITION,1524780807.1199670,-122.3974508,37.7924791,0.0620000
MsgID.LOCAL_VELOCITY,1524780807.1199670,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1201439,-0.1528230,0.2150594,-0.0625515
MsgID.LOCAL_VELOCITY,1524780807.1201439,-0.0000152,-0.0000055,0.0000408
MsgID.GLOBAL_POSITION,1524780807.1203411,-122.3974496,37.7924793,0.0350000
MsgID.LOCAL_VELOCITY,1524780807.1203411,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1205099,-0.1238985,0.3245327,-0.0356230
MsgID.LOCAL_VELOCITY,1524780807.1205099,0.0000103,-0.0000191,0.0000362
MsgID.GLOBAL_POSITION,1524780807.1207271,-122.3974500,37.7924807,0.0080000
MsgID.LOCAL_VELOCITY,1524780807.1207271,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1208930,0.0270206,0.2857685,-0.0083856
MsgID.LOCAL_VELOCITY,1524780807.1208930,0.0000276,0.0000014,-0.0000178
MsgID.STATE,1524780807.1212711,True,True
MsgID.GLOBAL_HOME,1524780807.1217291,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1225600,-122.3974501,37.7924804,-0.0070000
MsgID.LOCAL_VELOCITY,1524780807.1225600,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1228311,0.0008968,0.2798541,0.0074382
MsgID.LOCAL_VELOCITY,1524780807.1228311,0.0000101,0.0000026,-0.0000146
MsgID.GLOBAL_POSITION,1524780807.1230750,-122.3974493,37.7924804,-0.0130000
MsgID.LOCAL_VELOCITY,1524780807.1230750,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1232710,0.0014334,0.3510418,0.0138081
MsgID.LOCAL_VELOCITY,1524780807.1232710,-0.0000014,-0.0000141,-0.0000170
MsgID.GLOBAL_POSITION,1524780807.1234801,-122.3974489,37.7924814,-0.0090000
MsgID.LOCAL_VELOCITY,1524780807.1234801,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1236658,0.1101295,0.3873107,0.0091290
MsgID.LOCAL_VELOCITY,1524780807.1236658,-0.0000085,0.0000431,0.0000703
MsgID.GLOBAL_POSITION,1524780807.1238711,-122.3974515,37.7924814,0.0040000
MsgID.LOCAL_VELOCITY,1524780807.1238711,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1243210,0.1042412,0.1563767,-0.0041358
MsgID.LOCAL_VELOCITY,1524780807.1243210,-0.0000349,0.0000140,0.0000304
MsgID.STATE,1524780807.1251578,True,True
MsgID.GLOBAL_HOME,1524780807.1256871,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1260648,-122.3974519,37.7924802,0.0200000
MsgID.LOCAL_VELOCITY,1524780807.1260648,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1264582,-0.0418204,0.1183005,-0.0216364
MsgID.LOCAL_VELOCITY,1524780807.1264582,0.0000071,0.0000018,-0.0000149
MsgID.GLOBAL_POSITION,1524780807.1269791,-122.3974512,37.7924786,0.0400000
MsgID.LOCAL_VELOCITY,1524780807.1269791,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1272960,-0.1974705,0.1811931,-0.0400588
MsgID.LOCAL_VELOCITY,1524780807.1272960,0.0000257,0.0000135,0.0000404
MsgID.GLOBAL_POSITION,1524780807.1279149,-122.3974502,37.7924785,0.0550000
MsgID.LOCAL_VELOCITY,1524780807.1279149,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1284502,-0.2084284,0.2711325,-0.0560947
MsgID.LOCAL_VELOCITY,1524780807.1284502,0.0000091,0.0000010,-0.0000062
MsgID.GLOBAL_POSITION,1524780807.1288130,-122.3974508,37.7924795,0.0680000
MsgID.LOCAL_VELOCITY,1524780807.1288130,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1289868,-0.1068893,0.2156056,-0.0687176
MsgID.LOCAL_VELOCITY,1524780807.1289868,-0.0000117,0.0000141,0.0000331
MsgID.STATE,1524780807.1293111,True,True
MsgID.GLOBAL_HOME,1524780807.1295202,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1297200,-122.3974508,37.7924799,0.0760000
MsgID.LOCAL_VELOCITY,1524780807.1297200,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1300192,-0.0629110,0.2214799,-0.0765737
MsgID.LOCAL_VELOCITY,1524780807.1300192,0.0000093,-0.0000068,-0.0000042
MsgID.GLOBAL_POSITION,1524780807.1303420,-122.3974495,37.7924800,0.0810000
MsgID.LOCAL_VELOCITY,1524780807.1303420,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1306100,-0.0439288,0.3369934,-0.0811501
MsgID.LOCAL_VELOCITY,1524780807.1306100,0.0000211,0.0000009,-0.0000100
MsgID.GLOBAL_POSITION,1524780807.1308181,-122.3974483,37.7924804,0.0830000
MsgID.LOCAL_VELOCITY,1524780807.1308181,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1309881,0.0017385,0.4414589,-0.0831547
MsgID.LOCAL_VELOCITY,1524780807.1309881,0.0000070,-0.0000010,0.0000388
MsgID.GLOBAL_POSITION,1524780807.1311710,-122.3974485,37.7924800,0.0830000
MsgID.LOCAL_VELOCITY,1524780807.1311710,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1313391,-0.0433622,0.4235078,-0.0834213
MsgID.LOCAL_VELOCITY,1524780807.1313391,-0.0000058,0.0000272,-0.0000058
MsgID.STATE,1524780807.1316109,True,True
MsgID.GLOBAL_HOME,1524780807.1319220,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1321559,-122.3974505,37.7924801,0.0830000
MsgID.LOCAL_VELOCITY,1524780807.1321559,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1324401,-0.0234346,0.2194891,-0.0829567
MsgID.LOCAL_VELOCITY,1524780807.1324401,-0.0000035,0.0000093,0.0000407
MsgID.GLOBAL_POSITION,1524780807.1331589,-122.3974519,37.7924812,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.1331589,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1335430,0.0856902,0.1227593,-0.0825991
MsgID.LOCAL_VELOCITY,1524780807.1335430,0.0000160,-0.0000218,-0.0000038
MsgID.GLOBAL_POSITION,1524780807.1338949,-122.3974518,37.7924799,0.0820000
MsgID.LOCAL_VELOCITY,1524780807.1338949,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1341760,-0.0843795,0.1339871,-0.0824841
MsgID.LOCAL_VELOCITY,1524780807.1341760,-0.0000007,-0.0000267,-0.0000022
MsgID.GLOBAL_POSITION,1524780807.1344361,-122.3974500,37.7924788,0.0810000
MsgID.LOCAL_VELOCITY,1524780807.1344361,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1346769,-0.1845856,0.2881267,-0.0812340
MsgID.LOCAL_VELOCITY,1524780807.1346769,0.0000153,-0.0000105,-0.0000066
MsgID.STATE,1524780807.1349759,True,True
MsgID.GLOBAL_HOME,1524780807.1353412,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1356480,-122.3974499,37.7924798,0.0750000
MsgID.LOCAL_VELOCITY,1524780807.1356480,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1358919,-0.0639316,0.2956976,-0.0752857
MsgID.LOCAL_VELOCITY,1524780807.1358919,-0.0000009,0.0000022,0.0000003
MsgID.GLOBAL_POSITION,1524780807.1363010,-122.3974507,37.7924812,0.0610000
MsgID.LOCAL_VELOCITY,1524780807.1363010,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1366160,0.0839871,0.2234864,-0.0613544
MsgID.LOCAL_VELOCITY,1524780807.1366160,-0.0000078,-0.0000067,-0.0000023
MsgID.GLOBAL_POSITION,1524780807.1369531,-122.3974519,37.7924800,0.0410000
MsgID.LOCAL_VELOCITY,1524780807.1369531,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1371469,-0.0728447,0.1068694,-0.0378751
MsgID.LOCAL_VELOCITY,1524780807.1371469,0.0000090,-0.0000205,-0.0000075
MsgID.GLOBAL_POSITION,1524780807.1373370,-122.3974520,37.7924798,0.0120000
MsgID.LOCAL_VELOCITY,1524780807.1373370,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1375051,-0.0725210,0.1142571,-0.0122017
MsgID.LOCAL_VELOCITY,1524780807.1375051,0.0000217,-0.0000130,0.0000347
MsgID.STATE,1524780807.1377978,True,True
MsgID.GLOBAL_HOME,1524780807.1381171,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1524780807.1385081,-122.3974516,37.7924797,-0.0130000
MsgID.LOCAL_VELOCITY,1524780807.1385081,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1389141,-0.0889765,0.1481321,0.0151158
MsgID.LOCAL_VELOCITY,1524780807.1389141,0.0000021,-0.0000055,-0.0000126
MsgID.GLOBAL_POSITION,1524780807.1391401,-122.3974507,37.7924783,-0.0380000
MsgID.LOCAL_VELOCITY,1524780807.1391401,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1393220,-0.2336109,0.2276049,0.0381197
MsgID.LOCAL_VELOCITY,1524780807.1393220,0.0000061,0.0000056,-0.0000085
MsgID.GLOBAL_POSITION,1524780807.1395478,-122.3974486,37.7924794,-0.0490000
MsgID.LOCAL_VELOCITY,1524780807.1395478,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1399329,-0.0860895,0.4201084,0.0504589
MsgID.LOCAL_VELOCITY,1524780807.1399329,-0.0000040,-0.0000030,0.0000252
MsgID.GLOBAL_POSITION,1524780807.1403289,-122.3974495,37.7924812,-0.0480000
MsgID.LOCAL_VELOCITY,1524780807.1403289,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1524780807.1407008,0.0814116,0.3307627,0.0480709
MsgID.LOCAL_VELOCITY,1524780807.1407008,0.0000099,-0.0000091,-0.0000118
